order_id,customer_id,order_date,status
664,690,2025-07-07 18:20:32,cancelled
665,136,2025-07-18 14:34:35,processing
666,51,2026-02-07 21:33:18,cancelled
667,781,2026-01-20 05:22:54,shipped
668,754,2025-11-13 20:16:52,shipped
669,702,2026-01-12 18:51:57,delivered
670,357,2025-12-13 04:48:09,shipped
671,632,2025-12-14 19:26:55,cancelled
672,160,2025-08-17 23:10:40,delivered
673,949,2025-12-10 01:12:05,shipped
674,483,2025-12-04 10:58:14,delivered
675,769,2026-04-16 20:41:20,processing
676,62,2025-06-10 22:29:56,processing
677,968,2025-12-20 19:13:06,delivered
678,679,2025-10-17 22:10:14,processing
679,905,2026-03-07 02:25:33,cancelled
680,888,2025-05-03 09:09:41,delivered
681,730,2025-05-23 16:57:36,delivered
682,342,2026-01-29 00:03:15,cancelled
683,310,2026-03-13 03:11:59,shipped
684,231,2026-04-16 12:18:41,shipped
685,534,2025-08-08 06:14:02,shipped
686,460,2025-06-30 19:45:27,shipped
687,706,2026-04-05 18:38:00,shipped
688,972,2025-10-11 23:44:30,delivered
689,784,2026-03-23 01:34:53,processing
690,193,2026-01-09 03:09:56,delivered
691,274,2025-06-20 21:22:14,shipped
692,489,2025-05-07 21:42:51,shipped
693,168,2025-07-19 22:19:49,shipped
694,277,2025-10-26 03:46:25,cancelled
695,950,2025-05-17 11:41:28,cancelled
696,43,2025-11-13 21:59:17,cancelled
697,847,2025-10-23 14:56:26,delivered
698,529,2026-03-12 01:44:00,delivered
699,312,2026-04-13 19:07:09,processing
700,926,2025-11-23 14:48:36,shipped
701,713,2026-03-21 13:30:15,shipped
702,605,2025-07-03 07:16:27,shipped
703,127,2025-06-07 17:37:44,delivered
704,88,2025-06-01 06:16:07,cancelled
705,893,2025-10-04 04:54:28,shipped
706,430,2025-05-19 00:25:49,processing
707,135,2026-03-20 07:27:35,shipped
708,510,2025-06-28 04:31:25,cancelled
709,453,2026-01-09 07:12:27,delivered
710,57,2026-01-11 02:06:06,processing
711,592,2026-01-08 17:18:01,processing
712,166,2025-05-08 08:10:35,processing
713,378,2025-12-28 16:13:39,cancelled
714,300,2026-03-05 15:20:37,cancelled
715,424,2026-01-09 04:15:50,shipped
716,645,2025-12-27 11:45:25,delivered
717,639,2025-08-06 11:09:06,processing
718,185,2025-06-03 14:42:26,shipped
719,641,2026-03-23 15:32:32,delivered
720,359,2026-04-24 05:01:43,shipped
721,261,2026-04-12 23:10:19,delivered
722,342,2026-04-26 09:26:49,processing
723,689,2025-11-25 15:15:09,cancelled
724,914,2026-03-04 01:28:03,processing
725,20,2025-05-30 04:32:51,shipped
726,385,2025-07-28 00:50:19,shipped
727,279,2025-09-18 03:21:31,cancelled
728,463,2026-01-18 11:05:03,processing
729,804,2026-01-25 05:55:27,delivered
730,819,2026-02-13 07:39:01,cancelled
731,788,2025-12-22 14:41:01,delivered
732,535,2025-12-05 15:51:50,delivered
733,869,2025-11-12 21:36:18,delivered
734,675,2025-12-14 22:44:06,processing
735,215,2025-11-09 14:23:37,processing
736,327,2026-04-06 08:51:24,cancelled
737,281,2026-02-24 15:00:36,delivered
738,359,2025-12-10 18:26:07,processing
739,319,2025-10-18 21:35:12,processing
740,109,2026-04-12 12:52:58,cancelled
741,184,2025-06-23 14:58:54,cancelled
742,135,2026-04-11 05:19:35,delivered
743,971,2025-06-10 04:01:40,shipped
744,717,2025-05-30 02:47:58,processing
745,116,2025-10-17 07:09:12,processing
746,131,2025-05-06 09:25:17,delivered
747,411,2026-02-05 13:31:34,cancelled
748,68,2026-03-18 11:12:46,processing
749,351,2025-11-22 10:23:45,shipped
750,611,2025-11-09 06:52:10,cancelled
751,72,2025-12-26 18:53:31,delivered
752,143,2025-12-11 21:47:11,delivered
753,400,2025-08-18 05:20:12,cancelled
754,814,2026-04-23 00:16:12,processing
755,302,2026-01-09 14:00:55,delivered
756,289,2025-11-11 01:26:46,delivered
757,729,2025-05-09 13:07:47,cancelled
758,193,2026-03-10 07:50:18,cancelled
759,138,2026-03-12 06:43:06,delivered
760,907,2026-03-24 08:08:40,cancelled
761,808,2025-05-25 02:38:34,cancelled
762,191,2025-11-25 23:21:58,cancelled
763,376,2026-04-23 02:48:31,delivered
764,116,2025-09-29 15:28:50,cancelled
765,540,2026-04-09 22:43:28,processing
766,680,2025-08-06 16:13:28,delivered
767,928,2025-08-23 19:03:52,cancelled
768,712,2025-11-21 12:02:46,processing
769,829,2025-06-20 09:00:43,delivered
770,872,2025-06-29 02:30:01,processing
771,760,2026-02-16 00:01:41,delivered
772,718,2025-06-13 09:15:38,shipped
773,957,2025-10-19 22:51:21,shipped
774,172,2026-04-04 12:21:47,shipped
775,409,2026-04-05 18:47:09,cancelled
776,400,2025-09-12 23:09:01,cancelled
777,817,2025-11-16 09:24:28,cancelled
778,941,2025-11-12 23:22:37,processing
779,599,2026-02-08 02:00:24,cancelled
780,11,2026-04-22 17:44:07,delivered
781,538,2025-07-27 05:31:04,delivered
782,25,2025-12-05 11:26:17,delivered
783,125,2025-10-15 16:54:31,delivered
784,783,2025-11-10 12:40:53,shipped
785,479,2025-09-19 20:34:39,delivered
786,76,2025-10-14 15:52:32,processing
787,62,2026-04-24 20:06:38,processing
788,206,2025-05-02 04:01:14,cancelled
789,788,2025-11-23 01:17:23,cancelled
790,106,2025-07-03 17:01:54,delivered
791,257,2025-05-21 15:44:11,cancelled
792,656,2026-03-08 23:41:43,delivered
793,717,2025-05-07 15:59:29,processing
794,746,2025-08-06 11:14:14,delivered
795,958,2025-11-23 10:33:57,processing
796,93,2025-05-15 20:55:53,processing
797,41,2025-10-07 07:53:56,cancelled
798,706,2025-10-28 21:23:00,processing
799,26,2025-08-30 00:58:43,shipped
800,832,2025-10-28 11:45:39,cancelled
801,346,2026-01-11 13:31:45,delivered
802,239,2025-06-03 01:50:08,delivered
803,20,2026-03-15 13:35:27,cancelled
804,927,2026-03-20 22:02:53,processing
805,856,2025-07-06 12:39:09,delivered
806,819,2026-03-20 17:37:53,shipped
807,831,2025-07-10 01:19:30,cancelled
808,47,2025-09-22 08:42:06,shipped
809,426,2025-12-02 12:03:20,shipped
810,137,2025-05-30 17:57:59,delivered
811,184,2025-08-22 00:34:37,delivered
812,278,2025-12-15 00:39:34,cancelled
813,627,2025-10-01 06:53:14,delivered
814,197,2025-06-02 05:23:31,delivered
815,199,2026-02-18 15:11:36,delivered
816,687,2026-01-04 07:51:58,delivered
817,446,2026-01-12 02:34:32,processing
818,948,2025-05-30 07:45:20,shipped
819,73,2026-04-25 11:24:45,shipped
820,113,2025-06-27 23:36:25,processing
821,891,2025-11-12 02:25:58,shipped
822,447,2026-04-08 17:08:38,shipped
823,140,2025-11-07 17:54:41,cancelled
824,131,2026-01-14 13:49:28,delivered
825,176,2026-03-11 00:49:57,processing
826,928,2025-12-12 23:43:18,shipped
827,858,2025-08-10 16:58:36,cancelled
828,445,2026-03-01 01:29:18,shipped
829,788,2025-06-30 21:41:03,delivered
830,86,2025-12-16 16:00:18,delivered
831,93,2026-01-13 01:12:42,delivered
832,791,2025-10-09 03:35:03,shipped
833,395,2025-12-01 01:11:40,processing
834,636,2026-04-13 16:39:02,processing
835,393,2025-11-09 16:32:12,processing
836,722,2025-06-25 02:41:25,delivered
837,756,2025-10-24 15:20:07,shipped
838,697,2026-02-03 17:14:28,cancelled
839,498,2026-02-13 19:07:23,delivered
840,906,2025-09-26 23:11:41,cancelled
841,184,2025-12-08 09:25:16,processing
842,115,2026-01-12 23:56:32,shipped
843,555,2026-04-23 22:44:52,shipped
844,65,2026-03-22 23:49:06,delivered
845,672,2025-10-29 23:44:34,processing
846,809,2026-01-10 18:52:56,processing
847,866,2025-12-30 10:45:59,delivered
848,634,2025-05-17 02:47:10,shipped
849,43,2025-08-09 10:23:22,processing
850,725,2025-05-14 10:33:37,delivered
851,999,2025-12-12 08:55:05,shipped
852,951,2025-09-12 10:00:42,processing
853,303,2025-07-25 18:05:38,cancelled
854,750,2026-01-29 17:43:04,cancelled
855,120,2025-06-12 11:33:13,processing
856,226,2025-08-06 03:19:19,cancelled
857,200,2026-04-14 01:07:53,shipped
858,457,2026-02-28 16:14:17,delivered
859,408,2025-06-01 00:48:29,shipped
860,360,2026-02-28 12:56:10,processing
861,168,2025-12-09 07:35:34,cancelled
862,889,2025-10-09 04:02:03,processing
863,420,2025-06-10 09:01:35,processing
864,391,2025-09-12 09:43:15,processing
865,475,2025-10-10 13:50:21,shipped
866,308,2025-05-14 18:49:23,cancelled
867,504,2025-11-05 16:14:34,shipped
868,994,2026-04-12 01:16:27,delivered
869,123,2025-11-28 00:06:43,processing
870,900,2026-01-02 03:26:08,shipped
871,652,2025-08-02 01:04:58,processing
872,655,2025-07-05 10:32:54,delivered
873,866,2025-11-03 00:24:30,processing
874,141,2025-08-16 00:40:57,processing
875,224,2026-01-14 12:26:41,shipped
876,839,2026-04-09 18:59:20,shipped
877,708,2026-03-07 16:05:41,processing
878,312,2026-01-21 00:27:15,delivered
879,711,2025-11-28 12:49:10,shipped
880,81,2025-11-30 11:12:05,cancelled
881,496,2025-07-23 17:33:55,cancelled
882,813,2025-09-04 03:09:41,delivered
883,11,2026-02-02 10:06:31,delivered
884,205,2025-09-21 06:00:58,shipped
885,972,2025-09-12 04:25:54,processing
886,593,2025-06-08 05:54:39,delivered
887,947,2026-02-24 05:36:29,shipped
888,364,2026-04-24 06:09:34,cancelled
889,478,2025-10-23 10:15:31,delivered
890,506,2025-12-09 08:08:34,delivered
891,418,2026-03-03 13:08:56,processing
892,691,2026-03-27 06:54:49,cancelled
893,675,2026-03-06 05:54:11,delivered
894,712,2026-01-08 11:24:11,delivered
895,206,2026-01-12 21:38:01,cancelled
896,512,2026-01-01 16:43:03,processing
897,286,2025-09-29 07:37:08,shipped
898,644,2025-07-07 06:19:04,shipped
899,851,2025-08-19 10:04:28,delivered
900,637,2026-01-01 05:44:07,delivered
901,301,2025-05-15 05:30:29,cancelled
902,937,2026-04-06 07:08:46,delivered
903,34,2025-12-18 13:09:52,shipped
904,399,2026-04-22 09:34:41,cancelled
905,702,2025-10-08 10:24:56,cancelled
906,995,2026-01-25 07:43:58,cancelled
907,132,2026-01-01 02:31:23,processing
908,354,2025-08-15 14:38:22,processing
909,320,2026-03-18 00:05:13,delivered
910,174,2025-12-20 12:29:41,delivered
911,713,2025-09-20 20:01:19,cancelled
912,828,2025-09-23 17:08:41,cancelled
913,515,2025-11-26 01:02:48,processing
914,509,2025-08-02 06:08:51,delivered
915,824,2026-02-01 10:42:37,shipped
916,544,2025-08-08 12:55:23,cancelled
917,308,2026-04-26 00:32:04,cancelled
918,465,2025-12-21 06:56:30,shipped
919,219,2025-10-11 09:57:31,cancelled
920,152,2025-05-07 15:19:16,shipped
921,881,2025-08-08 20:30:13,delivered
922,165,2025-10-20 15:20:20,processing
923,252,2025-11-12 09:54:40,processing
924,280,2025-08-27 00:14:09,shipped
925,564,2025-06-25 14:21:48,shipped
926,881,2025-05-22 20:07:19,delivered
927,674,2025-10-17 02:23:47,delivered
928,849,2025-05-02 04:46:40,processing
929,599,2025-06-26 02:06:22,cancelled
930,180,2025-12-01 11:51:34,shipped
931,503,2025-09-05 23:04:16,processing
932,487,2025-06-06 09:10:44,shipped
933,842,2025-09-24 13:41:33,processing
934,819,2025-06-21 23:13:04,delivered
935,982,2025-06-28 18:01:38,processing
936,9,2026-04-25 04:35:54,cancelled
937,881,2025-09-12 18:40:52,shipped
938,799,2025-12-08 22:29:00,cancelled
939,268,2026-02-16 20:41:16,delivered
940,781,2025-07-31 02:54:47,delivered
941,205,2026-03-14 06:55:05,processing
942,731,2025-12-28 11:29:17,shipped
943,704,2025-10-02 14:35:27,processing
944,403,2025-08-12 13:43:34,cancelled
945,269,2025-11-24 10:05:51,shipped
946,615,2025-11-26 00:14:24,processing
947,121,2025-06-15 06:08:17,delivered
948,196,2025-04-27 19:42:56,processing
949,212,2025-11-08 20:27:41,shipped
950,150,2025-12-06 13:22:30,delivered
951,597,2026-02-28 05:44:11,cancelled
952,893,2026-02-24 02:12:08,processing
953,571,2025-07-22 21:43:47,delivered
954,931,2025-08-08 23:03:11,processing
955,380,2025-11-21 07:33:17,shipped
956,480,2025-09-30 02:00:10,shipped
957,444,2025-11-20 13:40:18,shipped
958,893,2026-01-23 06:07:01,processing
959,780,2025-11-08 13:42:45,processing
960,874,2025-07-25 05:10:58,cancelled
961,236,2025-12-22 04:09:30,shipped
962,723,2025-05-13 15:28:59,cancelled
963,575,2026-04-04 13:49:33,cancelled
964,209,2025-10-13 23:28:30,processing
965,680,2025-06-20 01:43:48,shipped
966,97,2025-08-06 02:12:17,processing
967,125,2025-09-28 03:56:23,cancelled
968,472,2025-10-30 21:59:59,cancelled
969,974,2025-06-25 11:05:40,cancelled
970,331,2026-02-14 02:00:30,delivered
971,262,2025-11-18 10:27:45,shipped
972,214,2025-10-17 13:50:28,shipped
973,821,2025-12-17 11:01:34,cancelled
974,205,2025-12-07 06:53:49,cancelled
975,433,2025-05-24 03:43:06,processing
976,997,2025-10-09 17:00:19,cancelled
977,663,2025-05-06 06:04:54,delivered
978,153,2025-12-25 17:31:29,shipped
979,565,2026-03-17 04:49:50,delivered
980,423,2025-05-22 07:32:22,delivered
981,117,2025-06-01 07:45:03,cancelled
982,427,2025-08-22 03:47:00,processing
983,893,2025-05-26 08:52:34,shipped
984,266,2025-07-19 23:21:05,delivered
985,672,2026-03-15 21:50:43,cancelled
986,987,2025-06-10 13:15:02,cancelled
987,115,2025-12-11 11:04:22,delivered
988,149,2026-04-10 16:23:52,shipped
989,433,2026-02-15 13:21:53,delivered
990,720,2026-02-03 03:52:11,cancelled
991,584,2025-08-02 02:42:04,cancelled
992,646,2025-09-13 14:57:38,cancelled
993,526,2026-01-09 11:10:14,cancelled
994,324,2026-02-15 02:12:10,delivered
995,962,2025-12-16 14:01:56,processing
996,481,2026-01-01 06:39:08,processing
997,301,2026-03-10 03:35:34,cancelled
998,768,2025-06-30 02:04:13,delivered
999,104,2026-03-12 10:26:45,cancelled
1000,903,2026-04-01 18:42:12,processing
1001,441,2025-07-16 03:15:23,delivered
1002,364,2026-01-30 06:19:36,delivered
1003,774,2025-10-02 21:34:04,delivered
1004,520,2025-06-08 14:46:49,delivered
1005,746,2025-07-27 00:57:38,processing
1006,142,2025-07-19 13:01:26,delivered
1007,855,2025-10-29 04:51:56,cancelled
1008,733,2026-02-01 04:44:26,cancelled
1009,822,2025-10-02 23:55:33,cancelled
1010,789,2026-04-10 01:19:26,delivered
1011,63,2025-04-27 20:28:18,cancelled
1012,647,2025-09-07 09:39:40,processing
1013,287,2025-07-09 03:34:15,shipped
1014,795,2025-08-02 05:52:20,shipped
1015,737,2025-05-14 16:40:34,shipped
1016,24,2026-04-19 08:09:51,delivered
1017,862,2025-08-04 12:44:40,processing
1018,460,2025-08-30 10:28:49,processing
1019,292,2025-11-29 17:32:58,shipped
1020,101,2025-11-12 03:47:13,shipped
1021,134,2025-06-03 08:20:46,cancelled
1022,539,2025-09-30 06:27:20,cancelled
1023,971,2025-09-03 19:10:51,cancelled
1024,133,2026-02-24 12:23:42,delivered
1025,161,2026-03-16 01:13:28,processing
1026,379,2026-01-24 16:04:50,processing
1027,313,2025-05-06 04:55:34,processing
1028,803,2026-04-16 02:25:17,cancelled
1029,188,2025-06-30 23:46:17,cancelled
1030,70,2025-09-14 14:54:21,delivered
1031,855,2026-04-14 17:02:49,shipped
1032,153,2025-08-13 19:32:49,processing
1033,922,2026-02-13 03:27:48,cancelled
1034,887,2025-08-23 00:10:53,shipped
1035,127,2025-11-06 03:46:03,delivered
1036,919,2025-06-22 20:42:03,delivered
1037,806,2025-08-07 12:14:09,shipped
1038,329,2025-06-15 01:35:10,cancelled
1039,25,2025-12-23 00:39:29,processing
1040,293,2025-06-04 11:59:25,shipped
1041,976,2025-10-11 06:19:07,cancelled
1042,731,2025-08-29 03:24:23,delivered
1043,915,2026-01-05 05:37:06,processing
1044,771,2025-05-09 22:43:49,shipped
1045,567,2026-04-01 17:51:22,cancelled
1046,649,2025-07-11 17:43:24,shipped
1047,692,2026-01-23 09:09:44,delivered
1048,457,2025-08-17 23:36:33,delivered
1049,985,2025-08-11 22:39:12,cancelled
1050,636,2025-05-08 15:52:16,processing
1051,613,2026-02-27 14:23:34,processing
1052,547,2025-12-03 23:22:59,delivered
1053,570,2025-10-06 09:33:36,processing
1054,280,2025-09-30 20:01:51,shipped
1055,17,2026-03-21 21:40:45,shipped
1056,10,2025-05-22 05:23:32,shipped
1057,914,2025-10-27 05:39:50,cancelled
1058,616,2026-02-15 03:16:10,processing
1059,198,2026-02-09 04:56:36,cancelled
1060,777,2025-11-01 17:57:21,processing
1061,240,2026-04-10 21:12:25,cancelled
1062,621,2026-04-16 16:48:55,shipped
1063,114,2026-04-24 09:24:05,processing
1064,764,2026-02-11 23:55:26,delivered
1065,802,2025-05-23 01:28:08,processing
1066,905,2026-02-21 15:48:15,cancelled
1067,966,2025-11-14 00:00:04,delivered
1068,531,2025-06-15 22:09:56,cancelled
1069,431,2026-01-24 14:48:09,cancelled
1070,902,2025-08-06 03:41:55,delivered
1071,169,2025-12-14 14:05:50,processing
1072,828,2025-11-22 17:16:39,delivered
1073,853,2025-12-06 07:26:57,delivered
1074,458,2026-02-14 03:03:38,delivered
1075,321,2025-11-25 23:23:39,delivered
1076,626,2025-12-28 13:04:47,cancelled
1077,573,2025-05-13 22:24:29,delivered
1078,421,2025-11-26 00:10:11,shipped
1079,104,2025-11-23 19:23:27,processing
1080,602,2026-04-15 03:31:26,shipped
1081,731,2026-02-04 23:48:57,delivered
1082,636,2025-04-28 19:05:39,cancelled
1083,131,2026-03-30 03:00:19,processing
1084,618,2025-09-30 07:21:13,processing
1085,520,2025-10-24 00:06:19,delivered
1086,194,2026-03-17 07:41:42,cancelled
1087,108,2025-11-27 17:38:01,cancelled
1088,4,2025-06-23 04:18:11,shipped
1089,753,2025-06-04 07:40:18,processing
1090,76,2025-08-11 03:03:58,processing
1091,451,2025-05-28 14:37:22,shipped
1092,225,2025-10-16 16:11:09,processing
1093,23,2025-08-10 21:12:28,shipped
1094,807,2025-10-05 08:28:27,delivered
1095,829,2025-11-14 11:02:25,processing
1096,904,2026-03-22 22:29:59,shipped
1097,326,2025-06-07 07:19:49,cancelled
1098,809,2026-02-27 10:28:05,shipped
1099,521,2025-07-24 15:24:28,cancelled
1100,67,2026-03-19 19:24:35,shipped
1101,383,2025-09-01 11:13:55,cancelled
1102,917,2025-12-25 11:04:45,shipped
1103,387,2025-07-08 10:07:07,shipped
1104,456,2026-04-19 15:18:16,processing
1105,345,2025-09-27 21:42:19,cancelled
1106,280,2025-12-27 00:45:31,cancelled
1107,272,2025-09-20 22:02:46,delivered
1108,234,2025-08-08 14:44:29,delivered
1109,560,2025-11-25 16:48:45,shipped
1110,836,2025-10-08 15:33:58,processing
1111,307,2025-12-23 02:24:56,processing
1112,525,2026-01-10 05:41:20,shipped
1113,602,2025-11-22 18:48:09,cancelled
1114,965,2025-12-23 11:09:46,cancelled
1115,384,2026-03-06 05:28:54,shipped
1116,430,2026-04-18 02:13:15,cancelled
1117,976,2025-08-02 09:08:17,processing
1118,193,2026-01-24 02:33:23,cancelled
1119,655,2025-12-09 15:00:05,processing
1120,567,2025-09-28 09:53:46,shipped
1121,204,2026-01-23 04:10:24,delivered
1122,72,2025-12-23 21:46:26,cancelled
1123,176,2025-11-27 02:42:46,processing
1124,490,2025-10-15 16:50:38,delivered
1125,727,2025-08-26 16:59:07,cancelled
1126,702,2026-04-23 23:37:53,cancelled
1127,845,2025-11-10 11:31:05,cancelled
1128,755,2025-09-22 17:12:25,delivered
1129,844,2025-12-03 23:24:08,shipped
1130,675,2025-08-26 23:49:54,shipped
1131,644,2026-01-20 03:33:49,processing
1132,781,2026-04-09 07:26:05,delivered
1133,169,2026-03-30 07:02:45,processing
1134,655,2025-06-01 18:08:03,cancelled
1135,257,2025-09-01 19:25:15,delivered
1136,70,2025-09-06 20:12:06,delivered
1137,859,2025-12-12 04:21:20,delivered
1138,688,2025-08-07 03:15:07,delivered
1139,732,2025-08-27 11:03:59,delivered
1140,455,2026-03-05 18:25:03,delivered
1141,245,2026-01-08 23:17:28,shipped
1142,15,2025-05-16 20:01:48,processing
1143,856,2025-06-09 15:48:40,shipped
1144,836,2025-06-14 21:22:06,processing
1145,238,2025-12-22 00:35:14,shipped
1146,16,2025-06-19 00:38:30,cancelled
1147,68,2026-02-02 05:36:00,processing
1148,614,2025-12-16 08:36:30,cancelled
1149,615,2026-01-16 14:07:46,processing
1150,70,2025-07-06 19:39:24,processing
1151,656,2025-05-20 10:35:46,shipped
1152,439,2026-03-21 18:47:41,shipped
1153,156,2026-01-19 16:02:19,cancelled
1154,969,2026-02-25 00:23:31,cancelled
1155,779,2025-10-30 05:31:52,delivered
1156,211,2025-09-15 00:13:32,delivered
1157,188,2025-08-01 09:05:51,cancelled
1158,977,2026-01-23 08:56:30,shipped
1159,94,2026-04-23 09:04:39,shipped
1160,739,2025-09-22 20:15:34,shipped
1161,311,2026-04-08 00:01:48,processing
1162,387,2026-01-22 12:12:38,shipped
1163,781,2025-05-14 23:10:41,cancelled
1164,475,2025-09-11 02:30:21,processing
1165,733,2025-06-10 17:22:24,cancelled
1166,883,2025-05-25 00:32:20,processing
1167,316,2025-10-28 22:59:51,delivered
1168,447,2025-05-28 05:10:47,processing
1169,949,2025-10-08 18:20:05,cancelled
1170,833,2026-01-17 20:21:24,processing
1171,467,2026-02-04 11:48:35,shipped
1172,95,2025-05-21 17:09:33,cancelled
1173,709,2025-07-24 20:57:15,processing
1174,796,2026-03-17 00:12:07,processing
1175,716,2025-12-15 03:41:57,processing
1176,100,2025-11-22 13:20:16,delivered
1177,191,2026-02-14 00:14:50,shipped
1178,462,2026-02-21 05:28:55,shipped
1179,829,2025-11-29 07:43:19,shipped
1180,82,2026-03-07 06:59:51,processing
1181,66,2025-09-28 01:07:04,processing
1182,689,2025-07-17 03:12:53,delivered
1183,979,2025-10-08 06:50:22,delivered
1184,986,2025-08-27 18:49:28,processing
1185,912,2025-08-02 05:11:47,processing
1186,59,2025-10-04 05:21:08,processing
1187,743,2026-01-28 04:11:55,shipped
1188,974,2026-01-04 04:45:27,shipped
1189,4,2025-06-15 12:42:44,processing
1190,754,2025-06-05 12:39:39,processing
1191,962,2025-11-13 13:34:02,cancelled
1192,200,2025-12-08 15:41:34,shipped
1193,896,2025-08-06 15:00:33,cancelled
1194,554,2025-09-01 22:28:15,shipped
1195,92,2025-09-19 07:25:37,delivered
1196,737,2025-12-16 12:12:12,processing
1197,893,2025-05-19 08:42:55,shipped
1198,266,2025-09-21 20:53:33,delivered
1199,607,2025-11-02 05:46:46,shipped
1200,321,2025-04-30 16:04:59,cancelled
1201,790,2025-05-16 18:38:35,processing
1202,552,2025-05-07 07:25:07,cancelled
1203,467,2025-12-14 10:05:28,shipped
1204,127,2026-01-07 11:28:31,processing
1205,342,2026-01-05 15:19:36,shipped
1206,500,2025-12-05 23:40:08,cancelled
1207,695,2025-08-22 15:16:35,cancelled
1208,290,2026-03-07 02:14:27,processing
1209,771,2025-06-19 11:04:19,delivered
1210,495,2025-08-21 16:43:34,processing
1211,753,2025-11-19 15:45:45,delivered
1212,862,2025-12-09 01:53:57,shipped
1213,184,2025-08-02 20:42:51,delivered
1214,994,2025-07-06 04:14:29,shipped
1215,310,2025-05-15 22:11:56,shipped
1216,456,2025-08-19 14:25:54,processing
1217,125,2026-04-20 04:16:35,cancelled
1218,394,2025-09-20 20:13:01,cancelled
1219,931,2025-09-20 08:11:07,shipped
1220,599,2026-01-17 17:01:23,delivered
1221,185,2026-03-29 16:36:51,delivered
1222,669,2025-08-12 02:07:01,shipped
1223,128,2026-02-26 18:03:58,processing
1224,48,2026-04-13 09:21:43,processing
1225,523,2026-02-09 07:02:09,shipped
1226,193,2026-03-28 06:52:36,shipped
1227,285,2025-11-29 21:49:26,shipped
1228,168,2025-12-21 21:43:45,cancelled
1229,73,2025-10-13 14:09:08,processing
1230,158,2025-10-12 04:53:45,processing
1231,545,2025-11-06 21:35:02,delivered
1232,280,2025-10-04 02:16:59,shipped
1233,993,2025-05-17 02:34:17,shipped
1234,827,2025-09-01 15:12:24,cancelled
1235,887,2026-02-28 04:11:13,processing
1236,354,2025-10-13 22:30:12,cancelled
1237,147,2025-08-07 11:45:07,cancelled
1238,188,2025-06-29 12:52:26,cancelled
1239,965,2025-05-03 06:18:53,shipped
1240,93,2026-03-12 05:15:12,delivered
1241,590,2026-02-28 16:32:15,delivered
1242,505,2026-04-24 09:43:36,delivered
1243,632,2025-08-26 08:50:31,shipped
1244,768,2025-08-27 22:10:34,processing
1245,953,2025-10-09 04:40:01,shipped
1246,362,2026-03-29 16:33:46,delivered
1247,936,2025-09-16 02:59:22,shipped
1248,3,2025-11-03 23:55:11,cancelled
1249,633,2026-02-15 09:25:43,cancelled
1250,472,2025-10-16 18:28:13,processing
1251,740,2025-09-06 16:46:10,shipped
1252,87,2025-11-22 10:32:46,shipped
1253,232,2026-04-09 06:52:46,cancelled
1254,832,2025-05-09 00:31:56,processing
1255,450,2025-12-05 12:34:49,shipped
1256,905,2025-10-19 16:36:38,shipped
1257,137,2026-02-25 14:06:04,cancelled
1258,273,2025-08-25 12:08:37,delivered
1259,744,2026-02-19 22:50:41,cancelled
1260,160,2025-08-29 13:10:47,processing
1261,9,2025-07-22 09:53:36,cancelled
1262,633,2025-07-11 08:45:55,shipped
1263,683,2026-02-25 02:22:55,cancelled
1264,515,2025-11-10 08:42:34,shipped
1265,411,2026-03-06 10:07:34,delivered
1266,205,2025-12-20 01:10:44,delivered
1267,314,2025-05-08 21:48:09,shipped
1268,523,2025-10-09 19:12:52,cancelled
1269,373,2025-06-17 12:10:50,processing
1270,42,2025-07-30 20:56:04,delivered
1271,484,2026-03-26 12:40:57,processing
1272,312,2026-02-25 11:25:58,delivered
1273,789,2025-09-18 04:46:55,shipped
1274,283,2025-08-05 22:04:31,shipped
1275,992,2026-03-03 23:04:58,shipped
1276,634,2025-10-01 18:08:16,processing
1277,197,2026-04-02 20:21:42,cancelled
1278,495,2025-09-22 18:07:13,cancelled
1279,63,2026-02-25 21:12:22,shipped
1280,576,2025-06-17 11:43:02,cancelled
1281,224,2026-03-25 11:03:33,delivered
1282,566,2025-12-29 17:28:28,delivered
1283,299,2025-07-08 06:33:09,delivered
1284,810,2026-02-20 21:23:40,delivered
1285,356,2025-10-07 07:23:57,processing
1286,627,2025-09-05 08:59:29,processing
1287,989,2026-01-24 18:33:59,processing
1288,889,2025-08-17 23:57:58,delivered
1289,209,2025-05-18 17:37:32,cancelled
1290,445,2025-06-08 18:51:53,processing
1291,471,2025-09-28 16:04:26,shipped
1292,664,2025-12-29 08:59:56,processing
1293,182,2025-09-04 09:38:27,cancelled
1294,931,2025-12-18 02:56:45,cancelled
1295,828,2025-12-19 21:43:29,delivered
1296,851,2025-09-09 11:00:32,delivered
1297,962,2025-07-25 14:02:17,delivered
1298,838,2026-04-22 01:25:27,processing
1299,778,2025-05-18 13:01:38,cancelled
1300,250,2025-05-01 05:51:24,delivered
1301,106,2026-01-22 12:27:06,cancelled
1302,438,2026-04-24 14:35:49,cancelled
1303,901,2026-01-14 22:27:56,cancelled
1304,230,2025-10-09 22:25:21,delivered
1305,946,2025-06-28 22:17:09,delivered
1306,544,2026-03-25 23:03:26,processing
1307,107,2025-07-09 05:02:26,processing
1308,672,2025-06-12 16:13:01,shipped
1309,805,2025-07-04 14:46:32,cancelled
1310,983,2025-06-25 18:42:39,processing
1311,786,2025-08-19 21:50:29,cancelled
1312,997,2025-07-06 23:58:03,cancelled
1313,552,2026-02-17 15:12:41,cancelled
